1	0	5	4	2.764787514439401
0	1	4	6	1.8362302415194087
1	0	4	6	-1.8362302415194087
0	1	6	4	-1.8362302415194087
1	0	6	4	1.8362302415194087
0	1	4	7	2.533534960792827
1	0	4	7	-2.533534960792827
0	1	7	4	-2.533534960792827
1	0	7	4	2.533534960792827
0	1	5	6	1.1474924567301603
1	0	5	6	-1.1474924567301603
0	1	6	5	-1.1474924567301603
1	0	6	5	1.1474924567301603
0	1	5	7	3.035948365066468
1	0	5	7	-3.035948365066468
0	1	7	5	-3.035948365066468
1	0	7	5	3.035948365066468
0	1	6	7	2.187816828382857
1	0	6	7	-2.187816828382857
0	1	7	6	-2.187816828382857
1	0	7	6	2.187816828382857
0	2	0	1	2.764787514439401
2	0	0	1	-2.764787514439401
0	2	1	0	-2.764787514439401
2	0	1	0	2.764787514439401
0	2	0	2	1.8431916762929341
2	0	0	2	-1.8431916762929341
0	2	2	0	-1.8431916762929341
2	0	2	0	1.8431916762929341
0	2	0	3	1.1287197762657186
2	0	0	3	-1.1287197762657186
0	2	3	0	-1.1287197762657186
2	0	3	0	1.1287197762657186
0	2	0	4	0.6033260983517794
2	0	0	4	-0.6033260983517794
0	2	4	0	-0.6033260983517794
2	0	4	0	0.6033260983517794
0	2	0	5	0.24630684824434643
2	0	0	5	-0.24630684824434643
0	2	5	0	-0.24630684824434643
2	0	5	0	0.24630684824434643
0	2	0	6	2.654517239707864
2	0	0	6	-2.654517239707864
0	2	6	0	-2.654517239707864
2	0	6	0	2.654517239707864
0	2	0	7	0.9409950337558948
2	0	0	7	-0.9409950337558948
0	2	7	0	-0.9409950337558948
2	0	7	0	0.9409950337558948
0	2	1	2	2.5238941472785
2	0	1	2	-2.5238941472785
0	2	2	1	-2.5238941472785
2	0	2	1	2.5238941472785
0	2	1	3	1.9078846426143825
2	0	1	3	-1.9078846426143825
0	2	3	1	-1.9078846426143825
2	0	3	1	1.9078846426143825
0	2	1	4	1.2315342412217323
2	0	1	4	-1.2315342412217323
0	2	4	1	-1.2315342412217323
2	0	4	1	1.2315342412217323
0	2	1	5	14.479826360442704
2	0	1	5	-14.479826360442704
0	2	5	1	-14.479826360442704
2	0	5	1	14.479826360442704
0	2	1	6	2.692264535976088
2	0	1	6	-2.692264535976088
0	2	6	1	-2.692264535976088
2	0	6	1	2.692264535976088
0	2	1	7	1.4671189940847065
2	0	1	7	-1.4671189940847065
0	2	7	1	-1.4671189940847065
2	0	7	1	1.4671189940847065
0	2	2	3	4.926136964886929
2	0	2	3	-4.926136964886929
0	2	3	2	-4.926136964886929
2	0	3	2	4.926136964886929
0	2	2	4	11.447307855686295
2	0	2	4	-11.447307855686295
0	2	4	2	-11.447307855686295
2	0	4	2	11.447307855686295
0	2	2	5	6.772318657594311
2	0	2	5	-6.772318657594311
0	2	5	2	-6.772318657594311
2	0	5	2	6.772318657594311
0	2	2	6	5.2032695747809745
2	0	2	6	-5.2032695747809745
0	2	6	2	-5.2032695747809745
2	0	6	2	5.2032695747809745
0	2	2	7	4.212897382373494
2	0	2	7	-4.212897382373494
0	2	7	2	-4.212897382373494
2	0	7	2	4.212897382373494
0	2	3	4	5.047788294557
2	0	3	4	-5.047788294557
0	2	4	3	-5.047788294557
2	0	4	3	5.047788294557
0	2	3	5	3.6863833525858682
2	0	3	5	-3.6863833525858682
0	2	5	3	-3.6863833525858682
2	0	5	3	3.6863833525858682
0	2	3	6	12.62381334096237
2	0	3	6	-12.62381334096237
0	2	6	3	-12.62381334096237
2	0	6	3	12.62381334096237
0	2	3	7	5.300079260743661
2	0	3	7	-5.300079260743661
0	2	7	3	-5.300079260743661
2	0	7	3	5.300079260743661
0	2	4	5	2.764787514439401
2	0	4	5	-2.764787514439401
0	2	5	4	-2.764787514439401
2	0	5	4	2.764787514439401
0	2	4	6	1.908088083016452
2	0	4	6	-1.908088083016452
0	2	6	4	-1.908088083016452
2	0	6	4	1.908088083016452
0	2	4	7	2.6846745190602523
2	0	4	7	-2.6846745190602523
0	2	7	4	-2.6846745190602523
2	0	7	4	2.6846745190602523
0	2	5	6	0.9818906010621735
2	0	5	6	-0.9818906010621735
0	2	6	5	-0.9818906010621735
2	0	6	5	0.9818906010621735
0	2	5	7	2.5617839329106245
2	0	5	7	-2.5617839329106245
0	2	7	5	-2.5617839329106245
2	0	7	5	2.5617839329106245
0	2	6	7	1.8448583370485547
2	0	6	7	-1.8448583370485547
0	2	7	6	-1.8448583370485547
2	0	7	6	1.8448583370485547
0	3	0	1	2.764787514439401
3	0	0	1	-2.764787514439401
0	3	1	0	-2.764787514439401
3	0	1	0	2.764787514439401
0	3	0	2	1.8431916762929341
3	0	0	2	-1.8431916762929341
0	3	2	0	-1.8431916762929341
3	0	2	0	1.8431916762929341
0	3	0	3	1.1287197762657186
3	0	0	3	-1.1287197762657186
0	3	3	0	-1.1287197762657186
3	0	3	0	1.1287197762657186
0	3	0	4	0.6033260983517794
3	0	0	4	-0.6033260983517794
0	3	4	0	-0.6033260983517794
3	0	4	0	0.6033260983517794
0	3	0	5	0.24630684824434643
3	0	0	5	-0.24630684824434643
0	3	5	0	-0.24630684824434643
3	0	5	0	0.24630684824434643
0	3	0	6	2.8490350077928026
3	0	0	6	-2.8490350077928026
0	3	6	0	-2.8490350077928026
3	0	6	0	2.8490350077928026
0	3	0	7	1.189849092969801
3	0	0	7	-1.189849092969801
0	3	7	0	-1.189849092969801
3	0	7	0	1.189849092969801
0	3	1	2	2.5238941472785
3	0	1	2	-2.5238941472785
0	3	2	1	-2.5238941472785
3	0	2	1	2.5238941472785
0	3	1	3	1.9078846426143825
3	0	1	3	-1.9078846426143825
0	3	3	1	-1.9078846426143825
3	0	3	1	1.9078846426143825
0	3	1	4	1.2315342412217323
3	0	1	4	-1.2315342412217323
0	3	4	1	-1.2315342412217323
3	0	4	1	1.2315342412217323
0	3	1	5	14.479826360442704
3	0	1	5	-14.479826360442704
0	3	5	1	-14.479826360442704
3	0	5	1	14.479826360442704
0	3	1	6	2.399773066154879
3	0	1	6	-2.399773066154879
0	3	6	1	-2.399773066154879
3	0	6	1	2.399773066154879
0	3	1	7	1.7952349687368958
3	0	1	7	-1.7952349687368958
0	3	7	1	-1.7952349687368958
3	0	7	1	1.7952349687368958
0	3	2	3	4.926136964886929
3	0	2	3	-4.926136964886929
0	3	3	2	-4.926136964886929
3	0	3	2	4.926136964886929
0	3	2	4	11.447307855686295
3	0	2	4	-11.447307855686295
0	3	4	2	-11.447307855686295
3	0	4	2	11.447307855686295
0	3	2	5	6.772318657594311
3	0	2	5	-6.772318657594311
0	3	5	2	-6.772318657594311
3	0	5	2	6.772318657594311
0	3	2	6	4.257877050604496
3	0	2	6	-4.257877050604496
0	3	6	2	-4.257877050604496
3	0	6	2	4.257877050604496
0	3	2	7	3.819649684123567
3	0	2	7	-3.819649684123567
0	3	7	2	-3.819649684123567
3	0	7	2	3.819649684123567
0	3	3	4	5.047788294557
3	0	3	4	-5.047788294557
0	3	4	3	-5.047788294557
3	0	4	3	5.047788294557
0	3	3	5	3.6863833525858682
3	0	3	5	-3.6863833525858682
0	3	5	3	-3.6863833525858682
3	0	5	3	3.6863833525858682
0	3	3	6	12.50326309338807
3	0	3	6	-12.50326309338807
0	3	6	3	-12.50326309338807
3	0	6	3	12.50326309338807
0	3	3	7	3.3928171837604815
3	0	3	7	-3.3928171837604815
0	3	7	3	-3.3928171837604815
3	0	7	3	3.3928171837604815
0	3	4	5	2.764787514439401
3	0	4	5	-2.764787514439401
0	3	5	4	-2.764787514439401
3	0	5	4	2.764787514439401
0	3	4	6	1.5640961406322196
3	0	4	6	-1.5640961406322196
0	3	6	4	-1.5640961406322196
3	0	6	4	1.5640961406322196
0	3	4	7	2.379663396555763
3	0	4	7	-2.379663396555763
0	3	7	4	-2.379663396555763
3	0	7	4	2.379663396555763
0	3	5	6	1.0764743283573015
3	0	5	6	-1.0764743283573015
0	3	6	5	-1.0764743283573015
3	0	6	5	1.0764743283573015
0	3	5	7	3.2148249717487003
3	0	5	7	-3.2148249717487003
0	3	7	5	-3.2148249717487003
3	0	7	5	3.2148249717487003
0	3	6	7	1.783532249969083
3	0	6	7	-1.783532249969083
0	3	7	6	-1.783532249969083
3	0	7	6	1.783532249969083
0	4	0	1	2.764787514439401
4	0	0	1	-2.764787514439401
0	4	1	0	-2.764787514439401
4	0	1	0	2.764787514439401
0	4	0	2	1.8431916762929341
4	0	0	2	-1.8431916762929341
0	4	2	0	-1.8431916762929341
4	0	2	0	1.8431916762929341
0	4	0	3	1.1287197762657186
4	0	0	3	-1.1287197762657186
0	4	3	0	-1.1287197762657186
4	0	3	0	1.1287197762657186
0	4	0	4	0.6033260983517794
4	0	0	4	-0.6033260983517794
0	4	4	0	-0.6033260983517794
4	0	4	0	0.6033260983517794
0	4	0	5	0.24630684824434643
4	0	0	5	-0.24630684824434643
0	4	5	0	-0.24630684824434643
4	0	5	0	0.24630684824434643
0	4	0	6	3.015371484146204
4	0	0	6	-3.015371484146204
0	4	6	0	-3.015371484146204
4	0	6	0	3.015371484146204
0	4	0	7	1.1433687408707451
4	0	0	7	-1.1433687408707451
0	4	7	0	-1.1433687408707451
4	0	7	0	1.1433687408707451
0	4	1	2	2.5238941472785
4	0	1	2	-2.5238941472785
0	4	2	1	-2.5238941472785
4	0	2	1	2.5238941472785
0	4	1	3	1.9078846426143825
4	0	1	3	-1.9078846426143825
0	4	3	1	-1.9078846426143825
4	0	3	1	1.9078846426143825
0	4	1	4	1.2315342412217323
4	0	1	4	-1.2315342412217323
0	4	4	1	-1.2315342412217323
4	0	4	1	1.2315342412217323
0	4	1	5	14.479826360442704
4	0	1	5	-14.479826360442704
0	4	5	1	-14.479826360442704
4	0	5	1	14.479826360442704
0	4	1	6	2.6029721525067115
4	0	1	6	-2.6029721525067115
0	4	6	1	-2.6029721525067115
4	0	6	1	2.6029721525067115
0	4	1	7	1.8257830378518705
4	0	1	7	-1.8257830378518705
0	4	7	1	-1.8257830378518705
4	0	7	1	1.8257830378518705
0	4	2	3	4.926136964886929
4	0	2	3	-4.926136964886929
0	4	3	2	-4.926136964886929
4	0	3	2	4.926136964886929
0	4	2	4	11.447307855686295
4	0	2	4	-11.447307855686295
0	4	4	2	-11.447307855686295
4	0	4	2	11.447307855686295
0	4	2	5	6.772318657594311
4	0	2	5	-6.772318657594311
0	4	5	2	-6.772318657594311
4	0	5	2	6.772318657594311
0	4	2	6	4.249709150323215
4	0	2	6	-4.249709150323215
0	4	6	2	-4.249709150323215
4	0	6	2	4.249709150323215
0	4	2	7	3.799707158750554
4	0	2	7	-3.799707158750554
0	4	7	2	-3.799707158750554
4	0	7	2	3.799707158750554
0	4	3	4	5.047788294557
4	0	3	4	-5.047788294557
0	4	4	3	-5.047788294557
4	0	4	3	5.047788294557
0	4	3	5	3.6863833525858682
4	0	3	5	-3.6863833525858682
0	4	5	3	-3.6863833525858682
4	0	5	3	3.6863833525858682
0	4	3	6	10.116106414946747
4	0	3	6	-10.116106414946747
0	4	6	3	-10.116106414946747
4	0	6	3	10.116106414946747
0	4	3	7	4.813161929936798
4	0	3	7	-4.813161929936798
0	4	7	3	-4.813161929936798
4	0	7	3	4.813161929936798
0	4	4	5	2.764787514439401
4	0	4	5	-2.764787514439401
0	4	5	4	-2.764787514439401
4	0	5	4	2.764787514439401
0	4	4	6	1.5291946282670623
4	0	4	6	-1.5291946282670623
0	4	6	4	-1.5291946282670623
4	0	6	4	1.5291946282670623
0	4	4	7	2.5289863608980103
4	0	4	7	-2.5289863608980103
0	4	7	4	-2.5289863608980103
4	0	7	4	2.5289863608980103
0	4	5	6	0.9273606717430367
4	0	5	6	-0.9273606717430367
0	4	6	5	-0.9273606717430367
4	0	6	5	0.9273606717430367
0	4	5	7	3.312618746589547
4	0	5	7	-3.312618746589547
0	4	7	5	-3.312618746589547
4	0	7	5	3.312618746589547
0	4	6	7	1.763103796834696
4	0	6	7	-1.763103796834696
0	4	7	6	-1.763103796834696
4	0	7	6	1.763103796834696
0	5	0	1	2.764787514439401
5	0	0	1	-2.764787514439401
0	5	1	0	-2.764787514439401
5	0	1	0	2.764787514439401
0	5	0	2	1.8431916762929341
5	0	0	2	-1.8431916762929341
0	5	2	0	-1.8431916762929341
5	0	2	0	1.8431916762929341
0	5	0	3	1.1287197762657186
5	0	0	3	-1.1287197762657186
0	5	3	0	-1.1287197762657186
5	0	3	0	1.1287197762657186
0	5	0	4	0.6033260983517794
5	0	0	4	-0.6033260983517794
0	5	4	0	-0.6033260983517794
5	0	4	0	0.6033260983517794
0	5	0	5	0.24630684824434643
5	0	0	5	-0.24630684824434643
0	5	5	0	-0.24630684824434643
5	0	5	0	0.24630684824434643
0	5	0	6	2.4806183367069674
5	0	0	6	-2.4806183367069674
0	5	6	0	-2.4806183367069674
5	0	6	0	2.4806183367069674
0	5	0	7	1.1180946684942061
5	0	0	7	-1.1180946684942061
0	5	7	0	-1.1180946684942061
5	0	7	0	1.1180946684942061
0	5	1	2	2.5238941472785
5	0	1	2	-2.5238941472785
0	5	2	1	-2.5238941472785
5	0	2	1	2.5238941472785
0	5	1	3	1.9078846426143825
5	0	1	3	-1.9078846426143825
0	5	3	1	-1.9078846426143825
5	0	3	1	1.9078846426143825
0	5	1	4	1.2315342412217323
5	0	1	4	-1.2315342412217323
0	5	4	1	-1.2315342412217323
5	0	4	1	1.2315342412217323
0	5	1	5	14.479826360442704
5	0	1	5	-14.479826360442704
0	5	5	1	-14.479826360442704
5	0	5	1	14.479826360442704
0	5	1	6	2.446395873327786
5	0	1	6	-2.446395873327786
0	5	6	1	-2.446395873327786
5	0	6	1	2.446395873327786
0	5	1	7	1.2951388262416297
5	0	1	7	-1.2951388262416297
0	5	7	1	-1.2951388262416297
5	0	7	1	1.2951388262416297
0	5	2	3	4.926136964886929
5	0	2	3	-4.926136964886929
0	5	3	2	-4.926136964886929
5	0	3	2	4.926136964886929
0	5	2	4	11.447307855686295
5	0	2	4	-11.447307855686295
0	5	4	2	-11.447307855686295
5	0	4	2	11.447307855686295
0	5	2	5	6.772318657594311
5	0	2	5	-6.772318657594311
0	5	5	2	-6.772318657594311
5	0	5	2	6.772318657594311
0	5	2	6	4.477998348506352
5	0	2	6	-4.477998348506352
0	5	6	2	-4.477998348506352
5	0	6	2	4.477998348506352
0	5	2	7	3.119690728944483
5	0	2	7	-3.119690728944483
0	5	7	2	-3.119690728944483
5	0	7	2	3.119690728944483
0	5	3	4	5.047788294557
5	0	3	4	-5.047788294557
0	5	4	3	-5.047788294557
5	0	4	3	5.047788294557
0	5	3	5	3.6863833525858682
5	0	3	5	-3.6863833525858682
0	5	5	3	-3.6863833525858682
5	0	5	3	3.6863833525858682
0	5	3	6	10.060379829257599
5	0	3	6	-10.060379829257599
0	5	6	3	-10.060379829257599
5	0	6	3	10.060379829257599
0	5	3	7	3.8182320407615156
5	0	3	7	-3.8182320407615156
0	5	7	3	-3.8182320407615156
5	0	7	3	3.8182320407615156
0	5	4	5	2.764787514439401
5	0	4	5	-2.764787514439401
0	5	5	4	-2.764787514439401
5	0	5	4	2.764787514439401
0	5	4	6	1.8429191203842807
5	0	4	6	-1.8429191203842807
0	5	6	4	-1.8429191203842807
5	0	6	4	1.8429191203842807
0	5	4	7	2.5515464837600725
5	0	4	7	-2.5515464837600725
0	5	7	4	-2.5515464837600725
5	0	7	4	2.5515464837600725
0	5	5	6	1.0060386922248956
5	0	5	6	-1.0060386922248956
0	5	6	5	-1.0060386922248956
5	0	6	5	1.0060386922248956
0	5	5	7	2.776954104213525
5	0	5	7	-2.776954104213525
0	5	7	5	-2.776954104213525
5	0	7	5	2.776954104213525
0	5	6	7	1.6876362999553796
5	0	6	7	-1.6876362999553796
0	5	7	6	-1.6876362999553796
5	0	7	6	1.6876362999553796
0	6	0	1	1.598782704625739
6	0	0	1	-1.598782704625739
0	6	1	0	-1.598782704625739
6	0	1	0	1.598782704625739
0	6	0	2	1.0911759013198212
6	0	0	2	-1.0911759013198212
0	6	2	0	-1.0911759013198212
6	0	2	0	1.0911759013198212
0	6	0	3	0.8767290876453329
6	0	0	3	-0.8767290876453329
0	6	3	0	-0.8767290876453329
6	0	3	0	0.8767290876453329
0	6	0	4	0.43526842114972664
6	0	0	4	-0.43526842114972664
0	6	4	0	-0.43526842114972664
6	0	4	0	0.43526842114972664
0	6	0	5	0.18739972578015576
6	0	0	5	-0.18739972578015576
0	6	5	0	-0.18739972578015576
6	0	5	0	0.18739972578015576
0	6	0	6	2.353459357174771
6	0	0	6	-2.353459357174771
0	6	6	0	-2.353459357174771
6	0	6	0	2.353459357174771
0	6	0	7	0.9316930350268918
6	0	0	7	-0.9316930350268918
0	6	7	0	-0.9316930350268918
6	0	7	0	0.9316930350268918
0	6	1	2	1.7057304634197403
6	0	1	2	-1.7057304634197403
0	6	2	1	-1.7057304634197403
6	0	2	1	1.7057304634197403
0	6	1	3	1.2060489559313694
6	0	1	3	-1.2060489559313694
0	6	3	1	-1.2060489559313694
6	0	3	1	1.2060489559313694
0	6	1	4	0.8825505323001427
6	0	1	4	-0.8825505323001427
0	6	4	1	-0.8825505323001427
6	0	4	1	0.8825505323001427
0	6	1	5	9.229287525391458
6	0	1	5	-9.229287525391458
0	6	5	1	-9.229287525391458
6	0	5	1	9.229287525391458
0	6	1	6	2.646874775949895
6	0	1	6	-2.646874775949895
0	6	6	1	-2.646874775949895
6	0	6	1	2.646874775949895
0	6	1	7	1.527603274684311
6	0	1	7	-1.527603274684311
0	6	7	1	-1.527603274684311
6	0	7	1	1.527603274684311
0	6	2	3	4.166010695120174
6	0	2	3	-4.166010695120174
0	6	3	2	-4.166010695120174
6	0	3	2	4.166010695120174
0	6	2	4	9.238443287198438
6	0	2	4	-9.238443287198438
0	6	4	2	-9.238443287198438
6	0	4	2	9.238443287198438
0	6	2	5	4.380460347359479
6	0	2	5	-4.380460347359479
0	6	5	2	-4.380460347359479
6	0	5	2	4.380460347359479
0	6	2	6	3.9384702773196376
6	0	2	6	-3.9384702773196376
0	6	6	2	-3.9384702773196376
6	0	6	2	3.9384702773196376
0	6	2	7	3.8748566209273267
6	0	2	7	-3.8748566209273267
0	6	7	2	-3.8748566209273267
6	0	7	2	3.8748566209273267
0	6	3	4	3.4425683072279196
6	0	3	4	-3.4425683072279196
0	6	4	3	-3.4425683072279196
6	0	4	3	3.4425683072279196
0	6	3	5	2.393895336330417
6	0	3	5	-2.393895336330417
0	6	5	3	-2.393895336330417
6	0	5	3	2.393895336330417
0	6	3	6	12.6329197258609
6	0	3	6	-12.6329197258609
0	6	6	3	-12.6329197258609
6	0	6	3	12.6329197258609
0	6	3	7	5.109336501817155
6	0	3	7	-5.109336501817155
0	6	7	3	-5.109336501817155
6	0	7	3	5.109336501817155
0	6	4	5	2.0833239800027994
6	0	4	5	-2.0833239800027994
0	6	5	4	-2.0833239800027994
6	0	5	4	2.0833239800027994
0	6	4	6	1.709187240142312
6	0	4	6	-1.709187240142312
0	6	6	4	-1.709187240142312
6	0	6	4	1.709187240142312
0	6	4	7	3.010345780505485
6	0	4	7	-3.010345780505485
0	6	7	4	-3.010345780505485
6	0	7	4	3.010345780505485
0	6	5	6	0.7235938606552627
6	0	5	6	-0.7235938606552627
0	6	6	5	-0.7235938606552627
6	0	6	5	0.7235938606552627
0	6	5	7	2.484427416200774
6	0	5	7	-2.484427416200774
0	6	7	5	-2.484427416200774
6	0	7	5	2.484427416200774
0	6	6	7	1.797272177168044
6	0	6	7	-1.797272177168044
0	6	7	6	-1.797272177168044
6	0	7	6	1.797272177168044
0	7	0	1	2.1492922603084947
7	0	0	1	-2.1492922603084947
0	7	1	0	-2.1492922603084947
7	0	1	0	2.1492922603084947
0	7	0	2	1.139813312104225
7	0	0	2	-1.139813312104225
0	7	2	0	-1.139813312104225
7	0	2	0	1.139813312104225
0	7	0	3	0.6578779861926202
7	0	0	3	-0.6578779861926202
0	7	3	0	-0.6578779861926202
7	0	3	0	0.6578779861926202
0	7	0	4	0.5075120402926303
7	0	0	4	-0.5075120402926303
0	7	4	0	-0.5075120402926303
7	0	4	0	0.5075120402926303
0	7	0	5	0.1436271824555437
7	0	0	5	-0.1436271824555437
0	7	5	0	-0.1436271824555437
7	0	5	0	0.1436271824555437
0	7	0	6	3.0519985904393994
7	0	0	6	-3.0519985904393994
0	7	6	0	-3.0519985904393994
7	0	6	0	3.0519985904393994
0	7	0	7	1.0091821899174933
7	0	0	7	-1.0091821899174933
0	7	7	0	-1.0091821899174933
7	0	7	0	1.0091821899174933
0	7	1	2	1.9124961556353006
7	0	1	2	-1.9124961556353006
0	7	2	1	-1.9124961556353006
7	0	2	1	1.9124961556353006
0	7	1	3	0.9318866334921202
7	0	1	3	-0.9318866334921202
0	7	3	1	-0.9318866334921202
7	0	3	1	0.9318866334921202
0	7	1	4	0.8492208699050044
7	0	1	4	-0.8492208699050044
0	7	4	1	-0.8492208699050044
7	0	4	1	0.8492208699050044
0	7	1	5	11.239188533963162
7	0	1	5	-11.239188533963162
0	7	5	1	-11.239188533963162
7	0	5	1	11.239188533963162
0	7	1	6	2.3857513366248018
7	0	1	6	-2.3857513366248018
0	7	6	1	-2.3857513366248018
7	0	6	1	2.3857513366248018
0	7	1	7	1.2726395908321515
7	0	1	7	-1.2726395908321515
0	7	7	1	-1.2726395908321515
7	0	7	1	1.2726395908321515
0	7	2	3	2.9738897061805374
7	0	2	3	-2.9738897061805374
0	7	3	2	-2.9738897061805374
7	0	3	2	2.9738897061805374
0	7	2	4	7.107100767743592
7	0	2	4	-7.107100767743592
0	7	4	2	-7.107100767743592
7	0	4	2	7.107100767743592
0	7	2	5	4.494225678283371
7	0	2	5	-4.494225678283371
0	7	5	2	-4.494225678283371
7	0	5	2	4.494225678283371
0	7	2	6	4.110834454227078
7	0	2	6	-4.110834454227078
0	7	6	2	-4.110834454227078
7	0	6	2	4.110834454227078
0	7	2	7	3.652092450079235
7	0	2	7	-3.652092450079235
0	7	7	2	-3.652092450079235
7	0	7	2	3.652092450079235
0	7	3	4	3.7284035365667694
7	0	3	4	-3.7284035365667694
0	7	4	3	-3.7284035365667694
7	0	4	3	3.7284035365667694
0	7	3	5	2.5255427501054077
7	0	3	5	-2.5255427501054077
0	7	5	3	-2.5255427501054077
7	0	5	3	2.5255427501054077
0	7	3	6	12.514809728733864
7	0	3	6	-12.514809728733864
0	7	6	3	-12.514809728733864
7	0	6	3	12.514809728733864
0	7	3	7	4.964664342161952
7	0	3	7	-4.964664342161952
0	7	7	3	-4.964664342161952
7	0	7	3	4.964664342161952
0	7	4	5	1.6393796507985379
7	0	4	5	-1.6393796507985379
0	7	5	4	-1.6393796507985379
7	0	5	4	1.6393796507985379
0	7	4	6	1.619319996296424
7	0	4	6	-1.619319996296424
0	7	6	4	-1.619319996296424
7	0	6	4	1.619319996296424
0	7	4	7	1.9495646711679946
7	0	4	7	-1.9495646711679946
0	7	7	4	-1.9495646711679946
7	0	7	4	1.9495646711679946
0	7	5	6	1.2108644228585053
7	0	5	6	-1.2108644228585053
0	7	6	5	-1.2108644228585053
7	0	6	5	1.2108644228585053
0	7	5	7	2.5941899928315713
7	0	5	7	-2.5941899928315713
0	7	7	5	-2.5941899928315713
7	0	7	5	2.5941899928315713
0	7	6	7	1.5202698930800322
7	0	6	7	-1.5202698930800322
0	7	7	6	-1.5202698930800322
7	0	7	6	1.5202698930800322
1	2	0	1	2.764787514439401
2	1	0	1	-2.764787514439401
1	2	1	0	-2.764787514439401
2	1	1	0	2.764787514439401
1	2	0	2	1.8431916762929341
2	1	0	2	-1.8431916762929341
1	2	2	0	-1.8431916762929341
2	1	2	0	1.8431916762929341
1	2	0	3	1.1287197762657186
2	1	0	3	-1.1287197762657186
1	2	3	0	-1.1287197762657186
2	1	3	0	1.1287197762657186
1	2	0	4	0.6033260983517794
2	1	0	4	-0.6033260983517794
1	2	4	0	-0.6033260983517794
2	1	4	0	0.6033260983517794
1	2	0	5	0.24630684824434643
2	1	0	5	-0.24630684824434643
1	2	5	0	-0.24630684824434643
2	1	5	0	0.24630684824434643
1	2	0	6	2.9793339355583752
2	1	0	6	-2.9793339355583752
1	2	6	0	-2.9793339355583752
2	1	6	0	2.9793339355583752
1	2	0	7	1.3777879357713994
2	1	0	7	-1.3777879357713994
1	2	7	0	-1.3777879357713994
2	1	7	0	1.3777879357713994
1	2	1	2	2.5238941472785
2	1	1	2	-2.5238941472785
1	2	2	1	-2.5238941472785
2	1	2	1	2.5238941472785
1	2	1	3	1.9078846426143825
2	1	1	3	-1.9078846426143825
1	2	3	1	-1.9078846426143825
2	1	3	1	1.9078846426143825
1	2	1	4	1.2315342412217323
2	1	1	4	-1.2315342412217323
1	2	4	1	-1.2315342412217323
